Zini,MH,logAge,Mini,int_IMF,Mass,logL,logTe,logg,label,McoreTP,C_O,period0,period1,period2,period3,period4,pmode,Mloss,tau1m,X,Y,Xc,Xn,Xo,Cexcess,Z,mbolmag,Umag,Bmag,Vmag,Rmag,Imag,Jmag,Hmag,Kmag
0.0008922,-1.24000,9.30103,1.4448043108,2.5341369363,1.208,3.210,3.6239,0.757,8,0.573,0.417,36.00,22.73,15.28,11.88,9.67,2,-9.94e-08,0.00,7.256e-01,2.734e-01,1.272e-04,1.206e-04,4.064e-04,-1.000,9.353e-04,-3.256,0.303,-1.028,-2.486,-3.255,-3.890,-4.815,-5.550,-5.655
0.0008922,-1.24000,9.30103,1.4448069334,2.5341371718,1.199,3.215,3.6232,0.747,8,0.573,0.431,36.69,23.11,15.52,12.07,9.83,2,-1.04e-07,0.00,7.256e-01,2.735e-01,1.315e-04,1.206e-04,4.069e-04,-1.000,9.402e-04,-3.266,0.321,-1.023,-2.489,-3.261,-3.899,-4.827,-5.565,-5.670
0.0008922,-1.24000,9.30103,1.4448105097,2.5341374929,1.187,3.280,3.6169,0.652,8,0.574,0.449,44.49,27.36,18.23,14.22,11.58,2,-1.46e-07,0.00,7.255e-01,2.736e-01,1.372e-04,1.206e-04,4.077e-04,-1.000,9.467e-04,-3.430,0.418,-1.051,-2.579,-3.385,-4.045,-5.004,-5.764,-5.876
0.0008922,-1.24000,9.30103,1.4448149204,2.5341378890,1.173,3.408,3.6048,0.471,8,0.574,0.471,64.48,37.86,24.86,19.49,15.89,1,-2.73e-07,0.00,7.254e-01,2.736e-01,1.443e-04,1.206e-04,4.087e-04,-1.000,9.549e-04,-3.749,0.622,-1.090,-2.743,-3.618,-4.326,-5.348,-6.152,-6.277
0.0008922,-1.24000,9.30103,1.4448202848,2.5341383707,1.156,3.526,3.5934,0.301,8,0.575,0.497,91.30,51.28,33.21,26.17,21.34,1,-4.88e-07,0.00,7.253e-01,2.737e-01,1.529e-04,1.206e-04,4.099e-04,-1.000,9.648e-04,-4.045,0.856,-1.077,-2.861,-3.816,-4.578,-5.665,-6.509,-6.649
0.0008922,-1.24000,9.30103,1.4448264837,2.5341389273,1.137,3.606,3.5854,0.181,8,0.576,0.529,116.47,63.37,40.64,32.14,26.22,1,-7.34e-07,0.00,7.252e-01,2.739e-01,1.630e-04,1.206e-04,4.113e-04,-1.000,9.764e-04,-4.244,1.033,-1.047,-2.924,-3.938,-4.745,-5.878,-6.751,-6.903
0.0008922,-1.24000,9.30103,1.4448337555,2.5341395803,1.115,3.649,3.5804,0.110,8,0.577,0.564,134.50,71.74,45.72,36.25,29.59,1,-9.45e-07,0.00,7.250e-01,2.740e-01,1.746e-04,1.205e-04,4.129e-04,-1.000,9.897e-04,-4.352,1.151,-1.011,-2.946,-3.996,-4.831,-5.993,-6.884,-7.044
0.0008922,-1.24000,9.30103,1.4448418617,2.5341403082,1.090,3.670,3.5774,0.067,8,0.579,0.604,146.43,77.10,48.96,38.89,31.74,1,-1.11e-06,0.00,7.249e-01,2.741e-01,1.877e-04,1.205e-04,4.147e-04,-1.000,1.005e-03,-4.405,1.231,-0.974,-2.942,-4.017,-4.870,-6.050,-6.952,-7.116
0.0008922,-1.24000,9.30103,1.4448509216,2.5341411217,1.064,3.683,3.5750,0.034,8,0.580,0.648,156.21,81.35,51.51,40.98,33.44,1,-1.27e-06,0.00,7.247e-01,2.743e-01,2.024e-04,1.205e-04,4.167e-04,-1.000,1.022e-03,-4.438,1.302,-0.935,-2.930,-4.023,-4.892,-6.086,-6.996,-7.164
0.0008922,-1.24000,9.30103,1.4448511600,2.5341411431,1.063,3.658,3.5772,0.068,8,0.580,0.651,145.63,76.53,48.58,38.62,31.51,1,-1.14e-06,0.00,7.247e-01,2.743e-01,2.034e-04,1.205e-04,4.167e-04,-1.000,1.023e-03,-4.374,1.266,-0.940,-2.909,-3.984,-4.839,-6.020,-6.922,-7.087
0.0008922,-1.24000,9.30103,1.4448517561,2.5341411966,1.060,3.523,3.5894,0.249,8,0.580,0.662,99.73,55.04,35.46,28.06,22.87,1,-6.33e-07,0.00,7.247e-01,2.743e-01,2.070e-04,1.205e-04,4.169e-04,-1.000,1.026e-03,-4.038,1.041,-0.964,-2.791,-3.773,-4.555,-5.665,-6.524,-6.669
0.0008922,-1.24000,9.30103,1.4448530674,2.5341413144,1.054,3.286,3.6113,0.572,8,0.581,0.681,51.00,30.70,20.31,15.93,12.97,1,-2.19e-07,0.00,7.246e-01,2.744e-01,2.132e-04,1.205e-04,4.173e-04,-1.000,1.033e-03,-3.446,0.635,-0.945,-2.528,-3.363,-4.044,-5.032,-5.813,-5.930
0.0008922,-1.24000,9.30103,1.4448547363,2.5341414642,1.047,3.289,3.6109,0.564,8,0.581,0.709,51.67,31.04,20.52,16.11,13.11,1,-2.27e-07,0.00,7.246e-01,2.744e-01,2.223e-04,1.205e-04,4.179e-04,-1.000,1.043e-03,-3.452,0.649,-0.940,-2.528,-3.366,-4.049,-5.039,-5.821,-5.939
0.0008922,-1.24000,9.30103,1.4448570013,2.5341416676,1.036,3.352,3.6044,0.472,8,0.581,0.746,62.52,36.62,24.02,18.90,15.39,1,-3.12e-07,0.00,7.245e-01,2.745e-01,2.342e-04,1.205e-04,4.186e-04,-1.000,1.055e-03,-3.609,0.772,-0.943,-2.598,-3.475,-4.184,-5.208,-6.014,-6.139
0.0008922,-1.24000,9.30103,1.4448599815,2.5341419352,1.024,3.472,3.5918,0.295,8,0.582,0.792,90.07,50.24,32.47,25.69,20.94,1,-5.61e-07,0.00,7.244e-01,2.745e-01,2.492e-04,1.204e-04,4.195e-04,-1.000,1.071e-03,-3.911,1.044,-0.910,-2.706,-3.669,-4.438,-5.533,-6.384,-6.526
0.0008922,-1.24000,9.30103,1.4448634386,2.5341422456,1.009,3.583,3.5794,0.129,8,0.583,0.847,127.10,67.64,43.13,34.29,27.96,1,-9.6e-07,0.00,7.243e-01,2.746e-01,2.672e-04,1.204e-04,4.205e-04,-1.000,1.091e-03,-4.188,1.322,-0.839,-2.772,-3.824,-4.662,-5.828,-6.724,-6.885
0.0008922,-1.24000,9.30103,1.4448674917,2.5341426095,0.992,3.657,3.5701,0.010,8,0.583,0.911,162.21,83.40,52.66,42.02,34.28,1,-1.4e-06,0.00,7.242e-01,2.747e-01,2.883e-04,1.204e-04,4.218e-04,-1.000,1.113e-03,-4.372,1.533,-0.749,-2.781,-3.905,-4.802,-6.024,-6.954,-7.130
0.0008922,-1.24000,9.30103,1.4448721409,2.5341430270,0.973,3.696,3.5642,-0.061,8,0.584,0.985,182.37,94.39,59.24,47.40,38.67,1,-1.76e-06,0.00,7.240e-01,2.748e-01,3.125e-04,1.204e-04,4.233e-04,-1.000,1.139e-03,-4.470,1.644,-0.679,-2.763,-3.933,-4.877,-6.133,-7.080,-7.264
0.0008922,-1.24000,9.30103,1.4448773861,2.5341434979,0.952,3.714,3.5605,-0.104,8,0.585,1.067,193.08,101.37,63.39,50.81,41.45,0,-1.07e-06,0.00,7.239e-01,2.750e-01,3.400e-04,1.204e-04,4.249e-04,6.390,1.168e-03,-4.515,1.122,-1.277,-3.141,-4.087,-4.873,-6.183,-7.033,-7.275
0.0008922,-1.24000,9.30103,1.4448833466,2.5341440331,0.928,3.724,3.5578,-0.135,8,0.587,1.158,200.88,106.70,66.53,53.42,43.57,0,-1.29e-06,0.00,7.237e-01,2.751e-01,3.707e-04,1.203e-04,4.267e-04,6.765,1.201e-03,-4.541,1.157,-1.257,-3.132,-4.089,-4.883,-6.208,-7.069,-7.314
0.0008922,-1.24000,9.30103,1.4448835850,2.5341440545,0.927,3.711,3.5595,-0.116,8,0.587,1.162,194.80,102.93,64.28,51.59,42.08,0,-1.12e-06,0.00,7.237e-01,2.751e-01,3.721e-04,1.203e-04,4.268e-04,6.777,1.203e-03,-4.507,1.155,-1.251,-3.119,-4.069,-4.858,-6.174,-7.029,-7.271
0.0008922,-1.24000,9.30103,1.4448841810,2.5341441080,0.922,3.578,3.5763,0.082,8,0.587,1.177,138.02,71.93,45.64,36.44,29.70,1,-2.89e-07,0.00,7.236e-01,2.752e-01,3.770e-04,1.203e-04,4.270e-04,6.815,1.208e-03,-4.176,1.002,-1.226,-2.999,-3.881,-4.613,-5.836,-6.629,-6.848
0.0008922,-1.24000,9.30103,1.4448852539,2.5341442044,0.915,3.345,3.6069,0.434,8,0.587,1.203,65.86,37.99,24.81,19.63,15.97,1,-2.63e-08,0.00,7.236e-01,2.752e-01,3.855e-04,1.203e-04,4.274e-04,6.874,1.217e-03,-3.593,0.451,-1.229,-2.774,-3.533,-4.158,-5.205,-5.908,-6.082
0.0008922,-1.24000,9.30103,1.4448868036,2.5341443435,0.904,3.345,3.6080,0.433,8,0.587,1.240,65.72,37.89,24.74,19.58,15.93,1,-2.7e-08,0.00,7.235e-01,2.752e-01,3.979e-04,1.203e-04,4.279e-04,6.948,1.230e-03,-3.592,0.426,-1.242,-2.783,-3.539,-4.161,-5.202,-5.902,-6.075
0.0008922,-1.24000,9.30103,1.4448889494,2.5341445362,0.890,3.407,3.6008,0.336,8,0.588,1.289,80.44,45.02,29.16,23.15,18.84,1,-5.39e-08,0.00,7.235e-01,2.753e-01,4.144e-04,1.203e-04,4.286e-04,7.029,1.247e-03,-3.747,0.543,-1.263,-2.861,-3.645,-4.291,-5.373,-6.091,-6.274
0.0008922,-1.24000,9.30103,1.4448915720,2.5341447716,0.872,3.523,3.5855,0.149,8,0.588,1.350,118.67,62.75,40.02,31.95,26.02,1,-1.93e-07,0.00,7.234e-01,2.754e-01,4.349e-04,1.203e-04,4.295e-04,7.113,1.268e-03,-4.039,0.791,-1.270,-2.979,-3.821,-4.520,-5.689,-6.450,-6.658
0.0008922,-1.24000,9.30103,1.4448947906,2.5341450606,0.852,3.630,3.5708,-0.026,8,0.589,1.423,164.56,85.66,53.84,43.22,35.22,0,-6.28e-07,0.00,7.233e-01,2.754e-01,4.596e-04,1.203e-04,4.306e-04,7.197,1.294e-03,-4.304,0.979,-1.264,-3.066,-3.969,-4.719,-5.970,-6.776,-7.007
0.0008922,-1.24000,9.30103,1.4448984861,2.5341453924,0.828,3.701,3.5608,-0.149,8,0.590,1.508,196.75,106.21,66.07,53.26,43.41,0,-1.43e-06,0.00,7.231e-01,2.755e-01,4.885e-04,1.202e-04,4.319e-04,7.278,1.325e-03,-4.481,0.959,-1.298,-3.131,-4.068,-4.847,-6.147,-6.989,-7.236
0.0008922,-1.24000,9.30103,1.4449027777,2.5341457777,0.802,3.738,3.5561,-0.219,8,0.590,1.606,216.70,119.60,73.95,59.79,48.74,0,-2.33e-06,0.00,7.230e-01,2.757e-01,5.218e-04,1.202e-04,4.333e-04,7.356,1.360e-03,-4.575,0.941,-1.320,-3.169,-4.123,-4.917,-6.239,-7.098,-7.354
0.0008922,-1.24000,9.30103,1.4449076653,2.5341462166,0.774,3.756,3.5553,-0.256,8,0.591,1.715,226.31,126.58,78.00,63.20,51.51,0,-3.11e-06,0.00,7.228e-01,2.758e-01,5.595e-04,1.202e-04,4.350e-04,7.430,1.399e-03,-4.619,0.913,-1.350,-3.203,-4.161,-4.957,-6.283,-7.145,-7.402
0.0008922,-1.24000,9.30103,1.4449130297,2.5341466982,0.743,3.766,3.5569,-0.277,8,0.593,1.836,226.77,-1.00,-1.00,-1.00,-1.00,0,-3.87e-06,0.00,7.226e-01,2.759e-01,6.016e-04,1.202e-04,4.368e-04,7.500,1.443e-03,-4.644,0.856,-1.401,-3.248,-4.199,-4.990,-6.309,-7.165,-7.419
0.0008922,-1.24000,9.30103,1.4449325800,2.5341484535,0.596,-9.999,4.0000,1.438,9,0.597,0.000,0.00,0.00,0.00,0.00,0.00,-1,-1e-30,0.00,7.219e-01,2.765e-01,7.915e-04,1.200e-04,4.436e-04,7.724,1.641e-03,29.767,29.799,30.049,30.091,30.078,30.066,30.102,30.095,30.109
0.0008922,-1.24000,9.47712,0.0900000036,1.0816895926,0.090,-3.212,3.4587,5.392,1,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-5.18e-17,0.00,7.486e-01,2.504e-01,1.650e-04,4.452e-05,4.038e-04,-1.000,9.177e-04,12.801,20.794,18.000,15.985,14.090,12.238,10.763,10.404,10.272
0.0008922,-1.24000,9.47712,0.0918862373,1.0995165695,0.092,-3.161,3.4661,5.379,1,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-5.86e-17,0.00,7.486e-01,2.505e-01,1.650e-04,4.452e-05,4.038e-04,-1.000,9.177e-04,12.673,20.325,17.656,15.654,13.862,12.092,10.659,10.272,10.135
0.0008922,-1.24000,9.47712,0.0990985483,1.1635318450,0.099,-2.974,3.4928,5.331,1,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-9.16e-17,0.00,7.483e-01,2.507e-01,1.650e-04,4.452e-05,4.038e-04,-1.000,9.177e-04,12.205,18.661,16.442,14.509,13.041,11.572,10.280,9.807,9.650
0.0008922,-1.24000,9.47712,0.1000000015,1.1711064122,0.100,-2.952,3.4960,5.326,1,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-9.67e-17,0.00,7.483e-01,2.508e-01,1.650e-04,4.452e-05,4.038e-04,-1.000,9.177e-04,12.149,18.473,16.305,14.384,12.947,11.512,10.235,9.754,9.594
0.0008922,-1.24000,9.47712,0.1199999973,1.3193154249,0.120,-2.668,3.5286,5.251,1,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-1.85e-16,0.00,7.477e-01,2.514e-01,1.650e-04,4.452e-05,4.038e-04,-1.000,9.177e-04,11.439,16.513,14.832,13.085,11.889,10.766,9.630,9.088,8.903
0.0008922,-1.24000,9.47712,0.1297676712,1.3804833878,0.130,-2.576,3.5368,5.226,1,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-2.26e-16,0.00,7.475e-01,2.516e-01,1.650e-04,4.452e-05,4.038e-04,-1.000,9.177e-04,11.210,16.017,14.436,12.744,11.589,10.531,9.427,8.876,8.686
0.0008922,-1.24000,9.47712,0.1400000006,1.4384526719,0.140,-2.488,3.5447,5.202,1,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-2.74e-16,0.00,7.473e-01,2.518e-01,1.650e-04,4.452e-05,4.038e-04,-1.000,9.177e-04,10.989,15.551,14.060,12.421,11.304,10.304,9.230,8.671,8.477
0.0008922,-1.24000,9.47712,0.1599999964,1.5372931554,0.160,-2.352,3.5550,5.166,1,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-3.65e-16,0.00,7.469e-01,2.522e-01,1.650e-04,4.452e-05,4.038e-04,-1.000,9.177e-04,10.650,14.910,13.529,11.961,10.888,9.958,8.922,8.355,8.157
0.0008922,-1.24000,9.47712,0.2000000179,1.6938791367,0.200,-2.144,3.5691,5.112,1,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-5.61e-16,0.00,7.463e-01,2.527e-01,1.650e-04,4.452e-05,4.038e-04,-1.000,9.177e-04,10.130,14.007,12.766,11.293,10.277,9.433,8.445,7.870,7.666
0.0008922,-1.24000,9.47712,0.2500000000,1.8403257998,0.250,-1.947,3.5806,5.058,1,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-8.39e-16,0.00,7.458e-01,2.532e-01,1.650e-04,4.452e-05,4.038e-04,-1.000,9.177e-04,9.638,13.235,12.095,10.695,9.724,8.936,7.986,7.407,7.201
0.0008922,-1.24000,9.47712,0.3000000417,1.9529140366,0.300,-1.790,3.5892,5.013,1,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-1.16e-15,0.00,7.456e-01,2.535e-01,1.650e-04,4.452e-05,4.038e-04,-1.000,9.179e-04,9.244,12.638,11.573,10.227,9.292,8.540,7.617,7.035,6.830
0.0008922,-1.24000,9.47712,0.3238300979,1.9983137957,0.324,-1.719,3.5926,4.989,1,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-1.35e-15,0.00,7.470e-01,2.520e-01,1.650e-04,4.452e-05,4.038e-04,-1.000,9.178e-04,9.066,12.385,11.347,10.022,9.101,8.361,7.449,6.865,6.662
0.0008922,-1.24000,9.47712,0.3499999940,2.0434174644,0.350,-1.646,3.5961,4.964,1,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-1.58e-15,0.00,7.482e-01,2.509e-01,1.650e-04,4.452e-05,4.038e-04,-1.000,9.177e-04,8.884,12.128,11.116,9.812,8.905,8.178,7.276,6.691,6.490
0.0008922,-1.24000,9.47712,0.4000000060,2.1185024399,0.400,-1.504,3.6066,4.923,1,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-2.15e-15,0.00,7.491e-01,2.499e-01,1.650e-04,4.452e-05,4.038e-04,-1.000,9.177e-04,8.530,11.560,10.621,9.378,8.513,7.820,6.949,6.362,6.171
0.0008922,-1.24000,9.47712,0.4031217396,2.1227818316,0.403,-1.493,3.6076,4.919,1,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-2.21e-15,0.00,7.491e-01,2.499e-01,1.650e-04,4.452e-05,4.038e-04,-1.000,9.177e-04,8.503,11.512,10.580,9.343,8.482,7.792,6.925,6.337,6.147
0.0008922,-1.24000,9.47712,0.4500000179,2.1822809362,0.450,-1.337,3.6223,4.869,1,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-3.17e-15,0.00,7.491e-01,2.499e-01,1.650e-04,4.452e-05,4.038e-04,-1.000,9.177e-04,8.113,10.847,10.005,8.850,8.046,7.400,6.573,5.979,5.810
0.0008922,-1.24000,9.47712,0.4880332649,2.2249226314,0.488,-1.193,3.6413,4.837,1,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-4.4e-15,0.00,7.491e-01,2.499e-01,1.650e-04,4.452e-05,4.038e-04,-1.000,9.177e-04,7.753,10.144,9.417,8.363,7.633,7.042,6.263,5.672,5.530
0.0008922,-1.24000,9.47712,0.5000000000,2.2374541529,0.500,-1.150,3.6470,4.827,1,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-4.85e-15,0.00,7.491e-01,2.499e-01,1.650e-04,4.452e-05,4.038e-04,-1.000,9.177e-04,7.646,9.935,9.244,8.220,7.510,6.934,6.171,5.584,5.450
0.0008922,-1.24000,9.47712,0.5188944340,2.2561189988,0.519,-1.076,3.6579,4.813,1,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-5.74e-15,0.00,7.525e-01,2.466e-01,1.629e-04,4.396e-05,3.987e-04,-1.000,9.164e-04,7.461,9.549,8.935,7.966,7.297,6.751,6.017,5.444,5.322
0.0008922,-1.24000,9.47712,0.5500000715,2.2836583126,0.550,-0.960,3.6751,4.791,1,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-7.47e-15,0.00,7.581e-01,2.410e-01,1.595e-04,4.304e-05,3.903e-04,-1.000,9.136e-04,7.170,8.933,8.462,7.573,6.968,6.464,5.781,5.241,5.134
0.0008922,-1.24000,9.47712,0.6000000238,2.3211213258,0.600,-0.784,3.6995,4.750,1,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-1.12e-14,0.00,7.606e-01,2.385e-01,1.581e-04,4.265e-05,3.869e-04,-1.000,9.136e-04,6.731,8.061,7.808,7.014,6.489,6.034,5.429,4.951,4.860
0.0008922,-1.24000,9.47712,0.6106142402,2.3281717551,0.610,-0.747,3.7051,4.744,1,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-1.22e-14,0.00,7.612e-01,2.379e-01,1.577e-04,4.256e-05,3.860e-04,-1.000,8.952e-04,6.638,7.881,7.674,6.900,6.391,5.945,5.357,4.894,4.805
0.0008922,-1.24000,9.47712,0.6499999762,2.3520353107,0.650,-0.614,3.7256,4.719,1,0.000,0.545,0.00,0.00,0.00,0.00,0.00,-1,-1.65e-14,0.00,7.636e-01,2.355e-01,1.563e-04,4.219e-05,3.827e-04,-1.000,8.786e-04,6.305,7.260,7.205,6.504,6.045,5.632,5.105,4.689,4.612
0.0008922,-1.24000,9.47712,0.6886767149,2.3724410919,0.689,-0.488,3.7448,4.695,1,0.000,0.544,0.00,0.00,0.00,0.00,0.00,-1,-2.21e-14,0.00,7.665e-01,2.326e-01,1.547e-04,4.175e-05,3.788e-04,-1.000,8.569e-04,5.989,6.724,6.782,6.148,5.729,5.346,4.870,4.493,4.427
0.0008922,-1.24000,9.47712,0.6999999881,2.3779266974,0.700,-0.452,3.7502,4.687,1,0.000,0.544,0.00,0.00,0.00,0.00,0.00,-1,-2.4e-14,0.00,7.674e-01,2.317e-01,1.542e-04,4.161e-05,3.776e-04,-1.000,8.417e-04,5.899,6.577,6.664,6.048,5.641,5.267,4.804,4.437,4.374
0.0008922,-1.24000,9.47712,0.7280492187,2.3906741192,0.728,-0.364,3.7630,4.669,1,0.000,0.540,0.00,0.00,0.00,0.00,0.00,-1,-2.94e-14,0.00,7.703e-01,2.288e-01,1.514e-04,4.115e-05,3.737e-04,-1.000,8.562e-04,5.681,6.239,6.382,5.814,5.433,5.080,4.647,4.300,4.248
0.0008922,-1.24000,9.47712,0.7500000000,2.3998889087,0.750,-0.298,3.7727,4.654,1,0.000,0.537,0.00,0.00,0.00,0.00,0.00,-1,-3.44e-14,0.00,7.728e-01,2.263e-01,1.491e-04,4.075e-05,3.704e-04,-1.000,8.594e-04,5.514,5.996,6.172,5.638,5.277,4.939,4.528,4.196,4.151
0.0008922,-1.24000,9.47712,0.7587916255,2.4034080705,0.759,-0.272,3.7758,4.645,1,0.000,0.537,0.00,0.00,0.00,0.00,0.00,-1,-3.67e-14,0.00,7.745e-01,2.246e-01,1.482e-04,4.050e-05,3.681e-04,-1.000,8.507e-04,5.449,5.908,6.093,5.571,5.215,4.883,4.478,4.150,4.108
0.0008922,-1.24000,9.47712,0.7965856791,2.4175244855,0.796,-0.160,3.7885,4.605,1,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-4.84e-14,0.00,7.828e-01,2.164e-01,1.436e-04,3.927e-05,3.571e-04,-1.000,8.027e-04,5.170,5.550,5.763,5.285,4.954,4.641,4.263,3.955,3.921
0.0008922,-1.24000,9.47712,0.8000000119,2.4187244405,0.800,-0.150,3.7896,4.602,1,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-4.96e-14,0.00,7.836e-01,2.156e-01,1.431e-04,3.914e-05,3.559e-04,-1.000,7.962e-04,5.146,5.519,5.734,5.260,4.931,4.620,4.244,3.937,3.904
0.0008922,-1.24000,9.47712,0.8198390007,2.4254699598,0.819,-0.093,3.7959,4.580,1,0.000,0.536,0.00,0.00,0.00,0.00,0.00,-1,-5.73e-14,0.00,7.869e-01,2.123e-01,1.416e-04,3.874e-05,3.524e-04,-1.000,7.929e-04,5.002,5.346,5.567,5.113,4.796,4.495,4.133,3.836,3.807
0.0008922,-1.24000,9.47712,0.8500000238,2.4350346840,0.849,-0.006,3.8051,4.546,1,0.000,0.535,0.00,0.00,0.00,0.00,0.00,-1,-7.14e-14,0.00,7.914e-01,2.078e-01,1.398e-04,3.827e-05,3.483e-04,-1.000,8.259e-04,4.786,5.092,5.316,4.892,4.593,4.307,3.964,3.683,3.660
0.0008922,-1.24000,9.47712,0.8579125404,2.4374162037,0.857,0.016,3.8075,4.537,1,0.000,0.535,0.00,0.00,0.00,0.00,0.00,-1,-7.56e-14,0.00,7.914e-01,2.078e-01,1.399e-04,3.832e-05,3.488e-04,-1.000,8.262e-04,4.730,5.028,5.252,4.835,4.540,4.258,3.921,3.644,3.622
0.0008922,-1.24000,9.47712,0.8945069909,2.4478031042,0.894,0.118,3.8185,4.497,1,0.000,0.534,0.00,0.00,0.00,0.00,0.00,-1,-9.81e-14,0.00,7.910e-01,2.082e-01,1.409e-04,3.861e-05,3.516e-04,-1.000,8.097e-04,4.474,4.741,4.958,4.572,4.297,4.033,3.721,3.465,3.447
0.0008922,-1.24000,9.47712,0.8999999762,2.4492786016,0.899,0.134,3.8201,4.491,1,0.000,0.534,0.00,0.00,0.00,0.00,0.00,-1,-1.02e-13,0.00,7.908e-01,2.083e-01,1.411e-04,3.866e-05,3.521e-04,-1.000,8.040e-04,4.436,4.699,4.914,4.533,4.261,3.999,3.691,3.438,3.421
0.0008922,-1.24000,9.47712,0.9268245697,2.4561960767,0.926,0.208,3.8283,4.462,1,0.000,0.534,0.00,0.00,0.00,0.00,0.00,-1,-1.23e-13,0.00,7.912e-01,2.080e-01,1.409e-04,3.862e-05,3.517e-04,-1.000,7.875e-04,4.251,4.497,4.701,4.342,4.084,3.836,3.546,3.311,3.295
0.0008922,-1.24000,9.47712,0.9499999881,2.4618121868,0.949,0.272,3.8352,4.437,1,0.000,0.534,0.00,0.00,0.00,0.00,0.00,-1,-1.45e-13,0.00,7.911e-01,2.081e-01,1.410e-04,3.864e-05,3.519e-04,-1.000,8.224e-04,4.091,4.327,4.517,4.175,3.931,3.695,3.421,3.200,3.186
0.0008922,-1.24000,9.47712,0.9516406655,2.4621978666,0.951,0.276,3.8358,4.435,1,0.000,0.534,0.00,0.00,0.00,0.00,0.00,-1,-1.47e-13,0.00,7.911e-01,2.081e-01,1.410e-04,3.864e-05,3.519e-04,-1.000,8.220e-04,4.080,4.315,4.504,4.164,3.920,3.685,3.413,3.193,3.179
0.0008922,-1.24000,9.47712,0.9779133201,2.4681717066,0.977,0.349,3.8444,4.409,1,0.000,0.534,0.00,0.00,0.00,0.00,0.00,-1,-1.77e-13,0.00,7.908e-01,2.084e-01,1.411e-04,3.867e-05,3.521e-04,-1.000,8.104e-04,3.898,4.123,4.294,3.974,3.747,3.527,3.275,3.073,3.060
0.0008922,-1.24000,9.47712,1.0000000000,2.4729154477,1.000,0.411,3.8517,4.386,1,0.000,0.534,0.00,0.00,0.00,0.00,0.00,-1,-2.07e-13,0.00,7.905e-01,2.087e-01,1.413e-04,3.871e-05,3.525e-04,-1.000,7.621e-04,3.743,3.961,4.114,3.813,3.599,3.393,3.157,2.971,2.959
0.0008922,-1.24000,9.47712,1.0129671097,2.4755899337,1.012,0.447,3.8567,4.375,1,0.000,0.534,0.00,0.00,0.00,0.00,0.00,-1,-2.22e-13,0.00,7.908e-01,2.084e-01,1.411e-04,3.867e-05,3.521e-04,-1.000,7.632e-04,3.652,3.867,4.008,3.717,3.514,3.316,3.092,2.916,2.905
0.0008922,-1.24000,9.47712,1.0307511091,2.4791323649,1.030,0.498,3.8637,4.360,1,0.000,0.534,0.00,0.00,0.00,0.00,0.00,-1,-2.45e-13,0.00,7.911e-01,2.081e-01,1.410e-04,3.863e-05,3.518e-04,-1.000,8.166e-04,3.526,3.736,3.859,3.585,3.394,3.210,3.001,2.840,2.830
0.0008922,-1.24000,9.47712,1.0465042591,2.4821548973,1.045,0.543,3.8702,4.347,1,0.000,0.534,0.00,0.00,0.00,0.00,0.00,-1,-2.68e-13,0.00,7.914e-01,2.078e-01,1.408e-04,3.860e-05,3.516e-04,-1.000,8.180e-04,3.411,3.619,3.724,3.465,3.287,3.115,2.921,2.774,2.763
0.0008922,-1.24000,9.47712,1.0499999523,2.4828114860,1.049,0.554,3.8717,4.344,1,0.000,0.534,0.00,0.00,0.00,0.00,0.00,-1,-2.74e-13,0.00,7.914e-01,2.078e-01,1.408e-04,3.860e-05,3.515e-04,-1.000,8.177e-04,3.385,3.592,3.694,3.438,3.263,3.094,2.903,2.758,2.748
0.0008922,-1.24000,9.47712,1.0582290888,2.4843374715,1.057,0.577,3.8753,4.338,1,0.000,0.534,0.00,0.00,0.00,0.00,0.00,-1,-2.86e-13,0.00,7.916e-01,2.076e-01,1.407e-04,3.857e-05,3.513e-04,-1.000,8.084e-04,3.327,3.532,3.624,3.376,3.209,3.046,2.863,2.726,2.716
